userId,partNo
434,10690
435,10489
435,10549
435,10157
435,10700
435,10193
435,10439
435,10001
435,10457
435,10283
435,10735
435,10355
435,10765
435,10207
435,10304
435,10294
435,10463
435,10734
435,10588
435,10750
437,10272
437,10338
437,10736
437,10043
437,10264
437,10489
437,10214
437,10399
437,10766
437,10341
437,10661
437,10644
437,10217
437,10586
437,10536
437,10500
437,10294
437,10000
437,10685
437,10751
437,10010
437,10326
437,10788
437,10447
438,10101
438,10150
438,10400
438,10697
438,10199
438,10795
438,10595
438,10684
438,10626
438,10126
438,10534
439,10711
439,10360
439,10538
439,10797
439,10060
439,10379
439,10479
439,10409
439,10355
439,10735
439,10573
439,10507
439,10489
439,10049
439,10455
439,10545
439,10516
439,10021
439,10354
439,10192
439,10532
439,10620
439,10725
439,10691
439,10120
439,10394
439,10180
440,10111
440,10713
440,10618
440,10696
440,10605
440,10444
440,10486
440,10164
440,10535
440,10771
440,10648
440,10397
440,10303
440,10528
440,10309
440,10649
440,10669
440,10584
440,10657
440,10709
440,10342
440,10131
440,10740
440,10680
440,10195
440,10327
440,10192
440,10783
440,10664
440,10234
440,10432
440,10281
440,10184
440,10779
440,10700
440,10092
440,10395
440,10770
440,10684
440,10158
440,10663
440,10370
440,10394
441,10456
442,10158
442,10295
442,10033
442,10306
442,10606
442,10002
442,10792
442,10082
442,10121
442,10369
442,10290
442,10562
444,10748
444,10587
444,10340
444,10391
444,10515
444,10697
444,10588
444,10203
444,10079
444,10040
444,10306
444,10484
444,10656
444,10783
444,10049
445,10468
445,10642
445,10024
445,10528
445,10248
445,10456
445,10074
445,10637
445,10560
445,10411
445,10235
445,10619
445,10318
445,10442
445,10364
445,10565
445,10179
445,10067
445,10394
445,10113
446,10384
446,10598
446,10018
446,10263
446,10164
446,10045
446,10029
446,10624
446,10459
446,10507
446,10044
446,10694
446,10751
446,10436
451,10397
451,10181
451,10554
451,10027
451,10378
451,10726
451,10084
451,10161
451,10708
451,10736
461,10289
461,10322
461,10769
461,10632
461,10383
461,10319
461,10266
461,10148
461,10596
461,10355
461,10544
461,10453
461,10759
461,10063
461,10742
461,10669
461,10623
461,10005
461,10777
461,10575
461,10259
461,10313
461,10744
461,10714
461,10002
462,10295
462,10178
462,10020
462,10794
462,10750
462,10669
462,10603
462,10710
463,10688
463,10627
463,10451
463,10157
463,10141
463,10298
463,10329
463,10679
463,10210
463,10364
463,10006
463,10225
464,10311
464,10477
464,10324
464,10097
464,10109
464,10333
464,10775
464,10756
464,10248
464,10069
464,10072
464,10582
464,10198
464,10480
464,10150
464,10581
464,10170
464,10507
464,10473
464,10610
464,10124
464,10404
464,10500
464,10001
464,10491
464,10181
464,10225
464,10643
464,10718
464,10409
464,10617
464,10031
464,10690
464,10512
464,10045
464,10058
465,10344
465,10087
465,10224
465,10410
465,10330
465,10654
465,10317
465,10023
465,10774
465,10640
465,10527
465,10537
465,10346
465,10735
465,10012
465,10060
465,10233
465,10516
465,10541
465,10564
465,10454
465,10243
465,10567
465,10442
465,10129
465,10334
465,10095
465,10659
465,10246
465,10676
465,10619
465,10159
465,10704
465,10726
465,10169
465,10491
465,10265
465,10785
465,10245
465,10540
467,10001
467,10314
467,10575
467,10774
467,10438
467,10793
467,10579
467,10385
467,10351
467,10740
467,10759
467,10195
467,10060
467,10112
467,10287
467,10073
467,10467
467,10477
467,10544
467,10686
467,10213
467,10229
467,10032
467,10661
467,10682
467,10043
467,10417
467,10241
467,10572
467,10418
469,10750
469,10496
469,10003
469,10198
469,10576
469,10362
469,10525
469,10502
469,10422
469,10003
469,10713
469,10107
469,10173
469,10118
469,10570
469,10142
469,10556
469,10405
469,10677
469,10725
469,10598
469,10168
469,10752
469,10159
469,10745
469,10349
469,10194
469,10077
469,10797
469,10560
469,10426
469,10028
469,10423
469,10386
469,10381
469,10493
470,10789
470,10561
470,10286
470,10719
470,10215
470,10514
470,10101
470,10390
471,10692
471,10607
471,10178
471,10502
471,10586
471,10025
471,10784
471,10224
471,10618
471,10727
471,10210
471,10189
471,10164
471,10123
471,10118
471,10027
471,10056
471,10573
471,10151
471,10458
471,10201
471,10381
471,10180
471,10124
471,10310
471,10332
471,10353
471,10694
471,10166
471,10671
471,10768
471,10767
471,10644
471,10511
471,10426
471,10372
471,10738
471,10516
471,10372
471,10328
471,10752
471,10136
472,10766
472,10459
472,10035
472,10118
472,10532
472,10175
472,10700
472,10076
472,10140
472,10712
472,10389
472,10628
472,10692
472,10544
472,10296
472,10338
472,10540
472,10585
472,10565
472,10404
472,10101
472,10335
472,10508
472,10457
472,10729
472,10037
472,10497
472,10022
472,10040
472,10436
472,10041
472,10578
472,10630
472,10033
472,10569
472,10394
472,10000
472,10374
472,10128
472,10222
472,10380
472,10763
472,10062
472,10186
472,10149
473,10470
473,10507
473,10503
473,10040
473,10089
473,10514
473,10026
473,10647
473,10368
473,10025
473,10280
473,10201
473,10569
473,10574
474,10493
474,10392
474,10177
474,10501
474,10770
474,10715
474,10486
474,10759
474,10170
474,10440
474,10797
474,10487
474,10442
474,10650
474,10244
476,10074
476,10058
476,10618
476,10235
476,10552
476,10730
476,10456
476,10618
476,10762
476,10564
476,10247
476,10102
476,10168
476,10014
476,10442
476,10694
476,10015
476,10601
476,10050
476,10374
476,10283
476,10407
476,10711
476,10384
476,10438
476,10200
476,10763
476,10753
476,10723
476,10419
476,10006
476,10063
476,10507
476,10687
477,10391
477,10477
477,10027
477,10053
479,10441
479,10585
479,10662
479,10527
479,10233
479,10113
479,10100
479,10582
479,10366
479,10665
479,10505
479,10548
479,10234
479,10699
479,10745
479,10781
479,10272
479,10793
479,10152
479,10178
485,10347
485,10751
485,10329
485,10665
485,10434
485,10158
485,10063
485,10601
485,10450
485,10258
485,10507
485,10043
485,10178
485,10600
485,10071
485,10116
485,10649
485,10061
486,10346
486,10414
486,10361
486,10178
486,10131
486,10430
486,10706
486,10569
486,10325
486,10775
486,10583
486,10293
486,10666
486,10636
486,10436
486,10793
486,10674
486,10012
486,10537
486,10537
486,10269
486,10002
486,10349
486,10676
486,10702
486,10673
486,10697
486,10098
486,10256
486,10767
486,10389
486,10574
486,10420
486,10344
486,10375
486,10162
486,10698
486,10181
486,10526
486,10447
486,10280
487,10735
487,10654
487,10298
487,10252
487,10538
487,10274
487,10038
487,10002
487,10752
487,10299
491,10455
491,10353
491,10296
491,10015
491,10250
491,10743
491,10013
491,10229
491,10261
491,10689
491,10605
492,10776
492,10744
492,10024
492,10657
492,10778
493,10612
493,10254
493,10162
493,10493
493,10085
494,10334
494,10520
494,10078
494,10645
494,10410
494,10140
494,10256
494,10175
494,10227
494,10600
494,10730
494,10104
494,10272
494,10128
494,10490
494,10575
494,10377
494,10185
494,10736
494,10324
494,10216
494,10738
494,10289
494,10589
494,10648
494,10798
494,10147
494,10202
494,10439
494,10652
494,10668
494,10104
494,10610
494,10397
494,10460
494,10547
494,10038
494,10216
494,10360
494,10479
495,10535
495,10633
495,10020
495,10174
495,10365
495,10496
495,10662
495,10232
495,10253
495,10782
495,10484
495,10026
495,10501
495,10535
495,10443
495,10602
495,10364
495,10511
495,10673
495,10462
495,10228
495,10261
495,10394
495,10788
495,10155
495,10283
495,10134
495,10473
495,10568
495,10781
495,10199
495,10030
495,10630
495,10060
495,10438
495,10630
495,10379
495,10334
495,10407
495,10621
495,10175
495,10023
495,10241
495,10714
495,10354
495,10773
495,10758
495,10020
495,10031
495,10140
497,10380
497,10176
497,10137
497,10756
497,10012
497,10274
497,10326
497,10485
497,10072
497,10542
497,10235
497,10432
497,10358
497,10691
497,10506
497,10133
497,10658
497,10529
497,10144
497,10098
497,10458
497,10036
497,10130
497,10266
497,10444
497,10099
497,10504
497,10732
497,10735
497,10044
500,10128
500,10441
500,10111
500,10657
500,10488
500,10524
500,10094
500,10273
500,10392
500,10325
500,10565
500,10033
500,10478
500,10024
500,10735
501,10612
501,10313
501,10191
501,10115
501,10723
501,10687
501,10030
501,10732
501,10797
501,10784
504,10573
504,10581
504,10547
504,10365
504,10512
505,10144
505,10116
505,10755
505,10364
505,10558
505,10455
505,10353
505,10027
505,10493
506,10495
506,10476
506,10092
506,10421
506,10371
506,10058
506,10234
506,10103
506,10529
506,10124
506,10172
506,10585
506,10299
506,10689
506,10724
506,10723
506,10401
506,10781
506,10268
506,10469
506,10589
506,10347
506,10020
506,10374
506,10199
506,10215
506,10721
506,10672
506,10313
506,10299
506,10424
506,10250
506,10561
506,10496
506,10340
506,10055
506,10527
506,10701
506,10575
506,10511
506,10471
506,10192
506,10013
506,10525
506,10130
506,10639
506,10484
506,10721
507,10692
507,10373
507,10287
507,10246
507,10372
507,10535
507,10579
507,10268
507,10424
507,10477
507,10004
507,10527
507,10019
507,10715
507,10673
507,10246
507,10220
507,10709
507,10050
507,10623
507,10260
507,10400
507,10249
507,10336
507,10197
507,10498
507,10786
507,10088
507,10446
507,10015
507,10463
507,10264
508,10636
508,10745
508,10513
508,10639
508,10638
508,10629
508,10426
508,10105
508,10399
508,10613
508,10527
509,10160
509,10203
509,10313
509,10164
509,10163
509,10307
509,10287
509,10139
509,10009
509,10035
509,10776
509,10708
509,10296
509,10199
509,10657
509,10468
509,10143
509,10516
509,10426
509,10212
509,10381
509,10039
509,10613
509,10049
509,10510
509,10630
509,10154
509,10437
509,10288
509,10793
509,10129
509,10690
509,10406
509,10272
509,10682
509,10596
509,10312
509,10763
509,10139
509,10298
509,10301
509,10715
510,10398
510,10296
510,10733
510,10643
510,10481
510,10690
510,10056
510,10693
510,10492
510,10622
510,10394
510,10602
510,10682
510,10157
511,10210
511,10440
511,10470
511,10072
511,10119
511,10648
511,10100
511,10798
511,10640
511,10476
511,10398
511,10056
511,10045
511,10754
511,10562
511,10063
511,10052
511,10066
511,10524
511,10791
511,10432
511,10636
511,10504
511,10755
511,10555
512,10703
512,10153
512,10491
512,10425
512,10653
512,10492
512,10733
512,10571
512,10146
512,10693
512,10053
512,10348
512,10460
512,10777
512,10464
512,10734
512,10224
512,10694
512,10333
512,10027
512,10209
512,10260
512,10307
512,10131
512,10305
512,10114
512,10292
512,10267
512,10146
512,10620
512,10178
512,10088
512,10744
512,10442
512,10746
512,10089
512,10371
512,10726
512,10732
513,10151
513,10202
513,10340
515,10484
518,10144
518,10634
518,10560
518,10695
518,10656
518,10300
518,10542
518,10483
518,10711
518,10159
518,10389
518,10403
518,10410
518,10125
518,10234
518,10465
518,10537
518,10324
518,10538
518,10554
518,10741
518,10511
518,10016
518,10347
518,10776
518,10776
518,10050
518,10138
518,10230
518,10379
518,10518
518,10305
518,10069
518,10337
518,10029
518,10646
518,10676
518,10721
518,10736
520,10583
520,10654
520,10206
520,10408
520,10503
520,10485
520,10397
520,10092
520,10712
520,10634
521,10528
521,10710
521,10470
521,10476
521,10476
521,10015
521,10441
521,10518
521,10421
521,10759
521,10183
521,10795
521,10719
521,10082
521,10486
521,10062
521,10555
521,10203
521,10249
521,10517
521,10374
521,10015
521,10215
521,10023
521,10772
521,10560
521,10388
521,10488
521,10580
521,10725
521,10483
521,10212
521,10160
521,10543
521,10671
521,10587
521,10762
521,10385
521,10613
522,10239
522,10342
522,10714
522,10651
522,10008
522,10058
522,10058
522,10342
522,10640
522,10489
522,10692
522,10360
522,10120
522,10573
522,10383
522,10069
522,10597
522,10791
522,10229
522,10301
522,10071
522,10701
522,10521
522,10747
522,10426
525,10094
525,10494
525,10793
525,10333
525,10678
525,10156
525,10720
525,10337
525,10607
525,10672
525,10759
525,10556
525,10404
525,10110
525,10208
525,10247
525,10334
525,10779
525,10124
525,10772
525,10353
525,10718
526,10580
526,10632
526,10108
526,10353
526,10757
526,10263
526,10101
526,10018
526,10098
526,10757
526,10618
526,10781
526,10687
526,10766
526,10486
526,10049
526,10128
526,10012
526,10439
526,10756
526,10637
526,10065
526,10257
526,10172
526,10712
526,10677
526,10218
526,10203
528,10509
528,10484
528,10482
528,10635
528,10046
528,10364
528,10135
528,10569
528,10571
528,10078
528,10234
528,10528
528,10514
528,10069
528,10326
529,10781
529,10631
529,10615
529,10441
529,10659
529,10476
529,10771
529,10366
529,10366
529,10798
529,10436
529,10040
529,10015
529,10224
529,10377
529,10570
529,10204
529,10437
529,10004
529,10122
529,10363
529,10224
529,10058
529,10450
529,10251
529,10529
529,10650
529,10453
529,10088
529,10291
529,10316
529,10271
529,10727
529,10783
529,10216
529,10348
529,10113
529,10306
529,10532
529,10428
529,10637
532,10687
532,10605
533,10152
534,10559
534,10504
534,10475
534,10074
534,10168
534,10233
534,10297
534,10623
534,10268
534,10787
534,10476
534,10372
534,10408
534,10139
534,10514
534,10161
534,10796
534,10218
534,10168
534,10633
534,10341
534,10329
534,10461
534,10021
534,10307
534,10683
534,10733
534,10537
534,10440
534,10480
534,10520
534,10480
534,10145
534,10483
534,10160
534,10258
534,10616
534,10584
535,10572
535,10096
535,10590
535,10534
536,10744
536,10346
536,10360
536,10183
536,10509
536,10593
536,10170
536,10328
536,10642
536,10541
536,10465
536,10358
536,10730
536,10742
536,10230
536,10340
536,10501
536,10737
536,10430
538,10412
538,10146
538,10095
538,10628
540,10667
540,10402
540,10545
540,10482
540,10210
541,10562
541,10060
541,10152
541,10269
541,10290
541,10439
541,10070
541,10715
541,10714
541,10462
541,10076
541,10372
541,10250
541,10602
541,10124
541,10561
541,10387
541,10235
541,10459
541,10387
541,10712
541,10114
541,10649
541,10788
541,10451
541,10758
541,10418
541,10632
541,10230
541,10369
541,10434
541,10749
541,10131
541,10532
541,10162
541,10362
541,10274
541,10227
541,10031
541,10384
541,10324
541,10031
541,10584
541,10799
541,10431
541,10465
542,10140
542,10758
542,10118
542,10499
542,10206
542,10643
542,10781
542,10273
542,10586
542,10063
542,10604
542,10217
542,10418
542,10276
542,10498
542,10260
542,10769
542,10398
542,10182
542,10534
542,10620
542,10497
542,10552
542,10247
542,10579
545,10411
545,10646
545,10195
545,10479
545,10524
545,10219
545,10039
546,10035
546,10459
549,10735
549,10063
549,10374
549,10590
549,10651
549,10250
549,10185
549,10665
549,10357
549,10094
549,10613
549,10443
549,10190
549,10748
549,10647
549,10440
549,10029
549,10143
549,10086
549,10374
549,10623
549,10476
549,10419
550,10746
550,10596
550,10749
550,10274
550,10645
550,10386
550,10555
550,10140
550,10711
550,10254
550,10015
550,10662
550,10089
550,10312
550,10247
550,10627
550,10587
550,10799
550,10645
550,10179
550,10530
550,10682
550,10418
550,10386
550,10434
550,10433
550,10295
550,10021
550,10777
550,10563
550,10609
550,10748
550,10226
550,10016
550,10683
551,10255
551,10714
551,10588
551,10143
551,10648
551,10276
551,10721
551,10491
551,10621
551,10160
551,10504
551,10778
551,10298
551,10343
551,10422
551,10630
551,10314
551,10001
551,10554
551,10124
551,10490
551,10376
551,10016
551,10761
551,10426
551,10222
551,10355
551,10278
551,10078
551,10749
551,10132
553,10208
553,10652
553,10711
553,10023
553,10532
553,10302
553,10221
553,10007
553,10266
553,10734
553,10256
553,10288
553,10644
553,10210
553,10072
553,10599
553,10039
553,10341
553,10150
553,10763
553,10563
553,10485
553,10104
553,10521
553,10573
553,10434
553,10389
553,10498
553,10043
553,10342
553,10345
553,10057
553,10133
553,10165
553,10768
553,10596
553,10703
553,10671
553,10147
553,10073
553,10256
553,10499
553,10265
553,10526
553,10494
553,10231
553,10061
555,10330
555,10791
555,10725
555,10110
555,10652
555,10715
555,10251
555,10299
555,10641
555,10641
555,10304
555,10587
555,10000
555,10109
555,10513
555,10728
555,10400
555,10258
555,10083
555,10781
555,10356
555,10157
555,10315
555,10250
555,10149
555,10359
555,10759
555,10049
555,10482
555,10383
555,10402
555,10304
555,10152
555,10042
555,10049
556,10615
556,10234
556,10202
556,10699
556,10601
556,10272
556,10398
556,10092
556,10057
556,10286
556,10285
556,10753
556,10614
556,10798
556,10424
556,10729
556,10370
556,10482
556,10625
556,10550
556,10282
556,10136
556,10767
556,10016
556,10222
556,10325
556,10669
556,10144
556,10592
556,10513
556,10665
556,10540
556,10500
556,10471
556,10379
556,10452
556,10641
556,10237
559,10394
559,10246
559,10312
559,10210
559,10768
559,10736
559,10485
559,10163
559,10165
559,10626
559,10075
559,10136
559,10154
559,10331
559,10757
559,10457
559,10629
559,10188
559,10611
559,10626
559,10028
559,10112
559,10264
559,10314
559,10001
559,10425
559,10055
559,10730
559,10426
564,10580
564,10213
564,10459
564,10695
564,10542
564,10226
564,10378
564,10136
564,10282
564,10188
564,10628
564,10722
564,10482
564,10032
564,10282
564,10000
564,10691
564,10224
564,10242
564,10010
564,10671
564,10597
566,10738
567,10446
567,10707
567,10481
567,10296
567,10498
567,10238
567,10596
567,10510
567,10657
567,10340
567,10148
567,10687
567,10552
567,10609
567,10025
567,10331
567,10572
567,10205
567,10225
567,10393
567,10786
567,10466
567,10135
567,10620
567,10161
567,10519
567,10245
567,10716
567,10056
567,10391
567,10322
567,10429
567,10644
567,10124
567,10229
567,10068
567,10478
567,10435
567,10780
567,10481
567,10654
567,10435
567,10754
567,10065
567,10118
567,10452
572,10015
572,10473
572,10687
572,10059
572,10156
572,10290
572,10608
572,10169
572,10121
572,10173
572,10010
572,10231
572,10397
572,10553
572,10093
572,10014
572,10280
572,10076
572,10178
572,10354
572,10270
572,10202
572,10412
572,10137
572,10037
572,10523
572,10750
572,10136
572,10340
572,10435
572,10079
572,10675
572,10359
572,10228
572,10791
572,10798
572,10730
572,10065
572,10451
573,10003
573,10100
573,10438
573,10017
573,10216
573,10788
573,10217
573,10153
573,10224
573,10391
573,10279
573,10359
573,10048
573,10644
573,10749
573,10706
575,10153
575,10679
575,10453
575,10291
575,10554
575,10334
575,10782
575,10176
575,10593
575,10432
575,10473
575,10393
575,10771
575,10722
575,10473
575,10390
575,10496
575,10093
575,10326
575,10286
575,10071
575,10763
575,10228
575,10584
575,10508
575,10482
575,10745
575,10003
575,10356
575,10604
575,10714
575,10567
575,10179
575,10201
575,10326
575,10472
575,10643
575,10319
575,10295
575,10655
575,10132
578,10342
578,10494
578,10183
578,10191
578,10382
578,10422
578,10278
578,10283
578,10179
578,10461
578,10265
578,10082
578,10369
578,10110
578,10641
578,10542
578,10762
578,10033
578,10465
578,10434
578,10188
578,10018
578,10514
578,10788
578,10244
578,10041
578,10133
578,10465
578,10614
578,10706
578,10546
578,10687
578,10649
578,10115
578,10069
578,10705
578,10209
578,10186
578,10250
578,10531
578,10472
578,10357
578,10782
578,10749
578,10294
578,10756
579,10760
579,10677
579,10553
579,10097
579,10489
579,10320
579,10123
579,10129
579,10577
579,10523
580,10411
580,10126
580,10565
580,10493
580,10675
580,10414
580,10364
580,10330
580,10554
580,10046
580,10522
580,10438
580,10629
580,10512
580,10086
580,10513
580,10499
580,10779
580,10063
580,10694
580,10328
580,10545
580,10492
580,10248
580,10791
580,10796
580,10093
580,10675
580,10106
580,10726
580,10505
580,10767
580,10431
580,10360
580,10721
580,10730
580,10607
580,10554
580,10695
580,10766
580,10593
580,10166
581,10151
581,10475
581,10612
581,10390
581,10104
581,10139
581,10682
581,10384
581,10381
581,10130
581,10585
581,10066
581,10047
581,10049
581,10266
581,10692
581,10684
581,10260
581,10389
581,10769
581,10687
581,10473
581,10034
581,10655
581,10770
581,10401
581,10167
581,10709
581,10304
581,10111
581,10118
581,10632
581,10428
581,10166
581,10441
581,10135
581,10355
581,10445
581,10235
581,10076
581,10143
581,10205
581,10600
581,10047
581,10248
581,10495
581,10025
581,10398
581,10473
581,10006
582,10247
582,10134
582,10782
582,10018
582,10023
582,10305
582,10079
582,10151
582,10741
582,10694
582,10793
582,10673
582,10311
582,10508
582,10427
582,10660
582,10220
582,10022
582,10203
582,10421
582,10347
582,10763
582,10631
582,10214
582,10542
582,10597
582,10396
582,10129
582,10215
582,10536
582,10628
582,10317
582,10456
582,10399
582,10596
584,10176
584,10569
584,10317
584,10017
584,10049
584,10531
584,10206
584,10363
584,10287
584,10132
584,10106
584,10233
584,10169
584,10082
584,10036
584,10563
584,10400
584,10657
584,10433
584,10776
584,10609
584,10314
584,10644
584,10798
584,10624
584,10347
584,10289
584,10022
584,10355
584,10105
584,10518
584,10786
584,10720
584,10460
584,10222
584,10313
584,10299
584,10751
584,10524
584,10222
584,10697
584,10229
584,10279
584,10781
584,10047
584,10096
585,10155
585,10537
585,10137
585,10310
585,10258
585,10274
585,10230
585,10082
585,10615
585,10097
585,10567
585,10026
585,10266
585,10073
585,10447
585,10195
585,10060
585,10450
585,10782
585,10448
585,10735
585,10788
585,10014
585,10019
585,10581
585,10130
585,10748
585,10768
585,10134
585,10022
585,10688
585,10414
585,10394
585,10488
585,10745
585,10204
585,10231
585,10397
585,10626
586,10283
586,10667
586,10097
586,10683
586,10526
586,10218
586,10260
586,10362
586,10783
586,10153
586,10583
586,10523
586,10423
586,10735
586,10471
586,10504
586,10677
586,10419
586,10587
586,10732
586,10365
586,10428
586,10257
586,10655
586,10597
586,10614
586,10611
586,10205
586,10596
586,10609
586,10797
586,10180
586,10552
587,10754
587,10183
587,10778
588,10711
588,10529
588,10673
588,10066
588,10141
588,10722
588,10201
588,10519
588,10102
588,10751
588,10146
588,10311
588,10717
588,10224
588,10355
588,10312
588,10722
588,10701
588,10312
588,10052
591,10346
591,10006
591,10308
591,10703
591,10704
595,10603
595,10776
595,10124
595,10090
595,10432
595,10022
595,10142
595,10078
595,10490
595,10606
595,10504
595,10110
595,10349
595,10090
595,10730
595,10318
595,10430
595,10694
595,10692
595,10148
595,10791
595,10636
595,10308
595,10480
595,10681
595,10138
596,10790
596,10088
596,10146
596,10129
596,10734
596,10691
596,10437
596,10696
596,10091
596,10256
596,10229
596,10126
596,10562
596,10662
596,10275
596,10245
596,10202
596,10505
596,10695
596,10142
596,10694
596,10338
596,10223
596,10581
596,10682
596,10201
596,10456
596,10171
596,10314
596,10268
596,10196
596,10427
596,10070
599,10612
599,10741
599,10369
599,10289
599,10704
599,10136
599,10133
599,10427
599,10754
599,10793
599,10318
599,10692
599,10692
599,10436
599,10403
599,10043
599,10677
599,10565
599,10190
599,10195
599,10641
599,10154
599,10113
599,10495
599,10087
599,10079
599,10613
599,10387
599,10538
599,10367
599,10339
599,10545
599,10162
599,10089
599,10732
599,10342
599,10230
599,10392
601,10745
601,10052
601,10067
601,10785
601,10461
601,10182
601,10445
601,10049
601,10207
601,10025
601,10547
601,10241
601,10779
601,10275
601,10291
601,10454
601,10429
601,10254
601,10302
601,10654
601,10049
601,10277
601,10011
601,10667
601,10198
601,10208
601,10400
601,10406
601,10773
601,10036
601,10699
601,10438
601,10614
601,10616
601,10073
601,10029
601,10473
601,10666
601,10246
601,10172
601,10558
601,10500
601,10364
601,10363
602,10045
602,10584
602,10370
602,10540
602,10372
602,10610
604,10720
604,10768
604,10386
606,10471
606,10694
606,10089
606,10106
606,10270
606,10393
606,10478
606,10376
606,10528
606,10507
606,10678
606,10181
606,10254
606,10373
606,10102
606,10597
606,10253
606,10093
606,10501
606,10044
606,10351
606,10408
606,10734
606,10006
606,10527
606,10306
606,10728
606,10298
606,10764
606,10717
606,10212
606,10047
606,10374
606,10306
606,10601
606,10799
606,10738
606,10203
606,10537
606,10178
606,10038
607,10550
607,10592
607,10292
607,10672
607,10046
607,10554
607,10316
607,10347
607,10683
607,10426
607,10088
607,10630
607,10427
607,10413
607,10008
607,10401
607,10157
610,10371
610,10527
610,10043
610,10756
610,10079
610,10425
610,10476
610,10101
610,10598
610,10331
610,10275
610,10278
610,10656
610,10226
610,10435
610,10346
610,10599
610,10444
610,10461
610,10462
610,10710
610,10424
610,10234
610,10129
610,10315
610,10752
610,10158
610,10682
610,10016
610,10373
610,10776
610,10408
610,10146
610,10011
610,10327
611,10415
611,10282
611,10709
611,10124
611,10503
611,10700
611,10488
611,10799
611,10589
611,10457
611,10575
611,10501
611,10562
611,10731
611,10300
611,10055
611,10161
611,10713
611,10683
611,10055
611,10074
611,10709
611,10082
611,10060
611,10741
611,10339
611,10464
611,10760
612,10695
612,10435
612,10113
612,10204
612,10415
612,10277
612,10305
612,10056
612,10650
612,10426
612,10619
612,10176
612,10222
612,10383
612,10227
612,10064
612,10600
612,10701
612,10315
612,10165
612,10565
612,10296
612,10126
612,10345
612,10547
612,10775
612,10430
612,10416
612,10079
612,10776
612,10289
612,10679
612,10641
612,10375
612,10580
612,10432
612,10779
612,10768
612,10284
612,10631
612,10788
612,10505
612,10430
612,10014
612,10351
612,10199
612,10470
612,10448
613,10372
613,10269
613,10398
613,10255
613,10788
613,10166
613,10057
613,10054
613,10490
613,10428
613,10246
613,10738
613,10092
613,10396
613,10235
613,10504
613,10591
613,10135
613,10361
613,10379
613,10224
613,10061
613,10040
613,10092
613,10624
613,10716
613,10482
613,10013
613,10234
613,10458
613,10727
613,10379
613,10705
613,10252
614,10396
614,10415
614,10293
616,10623
616,10171
616,10120
616,10376
616,10180
616,10468
616,10199
616,10410
616,10318
616,10042
616,10350
616,10186
616,10084
616,10241
616,10639
616,10383
616,10228
616,10002
616,10152
616,10067
616,10602
616,10220
616,10056
616,10334
616,10357
616,10012
616,10268
616,10484
616,10394
616,10045
616,10628
616,10399
616,10230
616,10416
619,10414
619,10713
619,10177
619,10324
625,10221
625,10237
625,10618
625,10053
625,10134
625,10534
625,10305
625,10623
625,10525
625,10043
625,10107
626,10388
626,10715
626,10063
626,10297
626,10184
626,10719
626,10657
626,10555
626,10753
626,10078
626,10055
626,10677
626,10317
626,10740
626,10631
626,10410
626,10541
626,10572
626,10117
626,10624
626,10198
626,10592
626,10428
626,10379
626,10616
626,10516
626,10653
626,10096
626,10537
626,10548
626,10267
626,10701
626,10722
626,10579
626,10450
626,10603
626,10502
626,10566
626,10359
626,10286
626,10206
626,10592
626,10099
626,10487
626,10332
626,10404
629,10574
629,10114
629,10735
629,10490
629,10361
629,10608
629,10004
629,10495
629,10400
629,10368
629,10029
629,10264
629,10143
629,10024
629,10799
629,10625
629,10734
631,10320
631,10382
631,10539
631,10239
631,10105
631,10446
631,10622
631,10232
631,10399
631,10356
631,10533
631,10343
631,10091
631,10035
631,10634
631,10027
631,10214
631,10781
631,10629
631,10225
631,10030
631,10544
631,10534
631,10761
631,10582
631,10720
631,10093
631,10190
631,10767
631,10461
631,10723
631,10676
631,10212
631,10057
631,10309
631,10218
631,10276
634,10122
634,10588
634,10489
634,10149
634,10031
634,10002
634,10747
634,10215
634,10276
634,10500
634,10096
634,10603
634,10023
635,10711
635,10503
635,10144
635,10484
635,10581
635,10690
635,10402
635,10089
635,10454
635,10677
635,10601
635,10349
635,10705
635,10108
635,10788
635,10513
635,10642
635,10609
637,10281
637,10418
637,10421
637,10059
637,10630
637,10365
637,10104
638,10704
638,10540
638,10298
638,10594
638,10770
638,10789
638,10783
638,10365
638,10428
638,10230
638,10599
638,10262
638,10656
638,10629
638,10334
638,10453
638,10584
638,10568
638,10324
638,10546
638,10258
638,10049
638,10259
638,10290
638,10055
638,10579
638,10725
638,10327
638,10049
638,10779
638,10066
638,10209
638,10553
638,10553
638,10489
638,10471
639,10326
639,10692
639,10494
639,10206
639,10715
639,10097
639,10315
639,10245
639,10628
639,10130
639,10332
639,10538
639,10775
639,10240
639,10347
639,10147
639,10356
639,10171
639,10735
639,10739
639,10601
639,10271
639,10336
639,10471
639,10747
639,10523
639,10264
639,10196
639,10439
639,10002
639,10221
639,10754
639,10262
639,10364
639,10314
639,10642
639,10595
639,10491
639,10631
639,10465
639,10202
639,10448
639,10552
639,10411
639,10075
639,10630
639,10481
639,10351
639,10645
639,10306
640,10414
640,10337
640,10251
640,10574
640,10796
640,10652
640,10646
640,10373
640,10206
640,10348
640,10699
640,10534
640,10218
641,10261
641,10651
641,10669
642,10356
642,10437
642,10339
642,10060
642,10352
642,10099
642,10066
642,10557
642,10712
642,10757
642,10405
642,10359
642,10789
642,10636
643,10315
643,10213
643,10283
643,10096
643,10098
